Farm_ID,Farmer_ID,Farm_Location,Farm_Size,Irrigation_Type,Crop_Type,Has_IoT_Sensors,Soil_Quality,Access_to_Market,Pest_Incidence,Weather_Anomalies,Proximity_to_Roads
FARM_1d38a7,FARMER_245,Niger,1.48,Drip,Crop Farming,False,Poor,Poor,High,Frequent,Close
FARM_75bcc8,FARMER_246,Cross River,3.47,Sprinkler,Livestock Farming,True,Good,Poor,Low,None,Far
FARM_2b44eb,FARMER_247,Zamfara,3.4,Sprinkler,Crop Farming,False,Fair,Poor,Moderate,Rare,Far
FARM_d934f0,FARMER_248,Zamfara,4.44,Sprinkler,Crop Farming,False,Poor,Poor,High,Frequent,Close
FARM_214846,FARMER_249,Sokoto,1.01,Drip,Crop Farming,True,Fair,Poor,Moderate,Frequent,Close
FARM_de10a6,FARMER_250,Bauchi,1.76,None,Mixed Farming,False,Good,Poor,Moderate,Rare,Close
FARM_b5526f,FARMER_251,Cross River,1.88,Manual,Mixed Farming,False,Good,Poor,Moderate,None,Close
FARM_9aff9f,FARMER_252,Plateau,4.8,Manual,Livestock Farming,True,Fair,Poor,Low,Rare,Far
FARM_b51ce7,FARMER_253,Kaduna,1.61,Drip,Livestock Farming,True,Good,Poor,Moderate,Rare,Close
FARM_8ff1f6,FARMER_254,Sokoto,1.15,Drip,Crop Farming,True,Fair,Good,High,Rare,Far
FARM_046187,FARMER_255,Sokoto,3.14,None,Livestock Farming,False,Poor,Poor,Moderate,Rare,Close
FARM_15a20e,FARMER_256,Niger,3.11,Manual,Crop Farming,False,Good,Poor,Moderate,Rare,Far
FARM_2b97de,FARMER_257,Ondo,4.38,Sprinkler,Mixed Farming,False,Good,Good,Moderate,None,Far
FARM_ad386e,FARMER_258,Plateau,4.8,Drip,Crop Farming,True,Fair,Good,High,Frequent,Close
FARM_bbb31d,FARMER_259,Kano,3.15,Manual,Crop Farming,False,Good,Good,Moderate,Rare,Far
FARM_0bb639,FARMER_260,Bauchi,4.72,Sprinkler,Crop Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_33d64c,FARMER_261,Cross River,3.9,Sprinkler,Mixed Farming,True,Good,Good,Moderate,Frequent,Far
FARM_ed4977,FARMER_262,Ondo,2.06,None,Mixed Farming,True,Good,Poor,Low,Rare,Far
FARM_9c80ff,FARMER_263,Oyo,4.71,Drip,Livestock Farming,False,Good,Poor,High,Frequent,Close
FARM_2949ef,FARMER_264,Osun,3.67,Sprinkler,Crop Farming,False,Fair,Good,Low,Rare,Far
FARM_4e5290,FARMER_265,Kaduna,2.66,Drip,Crop Farming,False,Poor,Good,High,Rare,Close
FARM_d478ea,FARMER_266,Osun,3.72,Manual,Livestock Farming,False,Poor,Good,Moderate,Rare,Far
FARM_40e297,FARMER_267,Benue,2.61,Manual,Mixed Farming,True,Good,Poor,High,None,Close
FARM_cfd2b4,FARMER_268,Kano,1.46,Drip,Livestock Farming,True,Good,Good,High,Rare,Close
FARM_f46bc8,FARMER_269,Plateau,3.88,Sprinkler,Crop Farming,True,Fair,Good,High,Rare,Far
FARM_e8a101,FARMER_270,Taraba,4.3,Sprinkler,Crop Farming,True,Poor,Good,High,Frequent,Close
FARM_0cdf2d,FARMER_271,Taraba,3.92,Manual,Livestock Farming,False,Good,Good,Low,None,Far
FARM_b0540c,FARMER_272,Benue,1.92,Sprinkler,Livestock Farming,False,Poor,Good,High,Frequent,Close
FARM_44dd9c,FARMER_273,Osun,4.83,Sprinkler,Livestock Farming,True,Good,Good,Low,Frequent,Far
FARM_bbb1b8,FARMER_274,Katsina,1.1,Manual,Mixed Farming,False,Good,Good,Low,Rare,Far
FARM_f3e649,FARMER_275,Bauchi,2.33,None,Mixed Farming,True,Fair,Good,Moderate,None,Close
FARM_36a619,FARMER_276,Kebbi,2.04,Manual,Livestock Farming,True,Poor,Poor,High,None,Close
FARM_68ad6e,FARMER_277,Taraba,1.19,Drip,Mixed Farming,True,Poor,Good,Moderate,Rare,Far
FARM_7becb4,FARMER_278,Taraba,2.62,None,Crop Farming,True,Good,Poor,High,None,Far
FARM_b89dbc,FARMER_279,Sokoto,3.49,Drip,Mixed Farming,True,Good,Good,Low,Rare,Far
FARM_58b1bf,FARMER_280,Bauchi,4.53,None,Crop Farming,False,Fair,Poor,Low,None,Far
FARM_f92344,FARMER_281,Niger,4.96,None,Crop Farming,False,Good,Poor,Low,None,Close
FARM_78b9fa,FARMER_282,Sokoto,4.23,Manual,Livestock Farming,True,Poor,Poor,High,Rare,Close
FARM_a1e500,FARMER_283,Zamfara,2.87,Manual,Mixed Farming,False,Fair,Good,High,None,Close
FARM_3a78a4,FARMER_284,Osun,3.89,Drip,Mixed Farming,False,Poor,Poor,High,None,Close
FARM_d16c2b,FARMER_285,Bauchi,4.37,Manual,Crop Farming,False,Fair,Poor,High,None,Far
FARM_f73ca2,FARMER_286,Taraba,2.86,None,Mixed Farming,False,Poor,Good,High,Frequent,Far
FARM_d8f2f4,FARMER_287,Kaduna,4.14,Manual,Mixed Farming,False,Good,Good,Moderate,Rare,Close
FARM_96efae,FARMER_288,Katsina,2.93,Drip,Mixed Farming,False,Poor,Poor,High,Frequent,Far
FARM_94c8e8,FARMER_289,Zamfara,2.55,None,Livestock Farming,False,Poor,Good,Moderate,None,Far
FARM_12cd77,FARMER_290,Zamfara,3.1,Drip,Mixed Farming,True,Fair,Good,High,None,Close
FARM_ca1f8e,FARMER_291,Zamfara,3.7,Sprinkler,Mixed Farming,False,Poor,Good,High,Frequent,Close
FARM_212d23,FARMER_292,Ebonyi,3.91,Manual,Crop Farming,True,Good,Poor,High,None,Close
FARM_e21af0,FARMER_293,Oyo,2.43,None,Livestock Farming,True,Fair,Poor,High,None,Close
FARM_f1bfed,FARMER_294,Ebonyi,3.29,Drip,Crop Farming,True,Fair,Good,Low,Rare,Close
FARM_f366ba,FARMER_295,Kano,4.64,Manual,Livestock Farming,False,Poor,Poor,Low,None,Close
FARM_04347f,FARMER_296,Cross River,4.91,Manual,Livestock Farming,True,Fair,Good,Moderate,Rare,Close
FARM_5b7b6e,FARMER_297,Katsina,1.91,Drip,Crop Farming,False,Good,Good,Moderate,Rare,Far
FARM_375ed6,FARMER_298,Niger,1.77,None,Livestock Farming,True,Poor,Good,High,Frequent,Far
FARM_ae3718,FARMER_299,Oyo,3.71,Drip,Livestock Farming,False,Good,Good,High,Frequent,Far
FARM_e08baf,FARMER_300,Sokoto,2.66,Manual,Mixed Farming,True,Poor,Good,High,None,Close
FARM_10d71e,FARMER_301,Zamfara,1.1,Drip,Mixed Farming,False,Poor,Poor,High,Frequent,Close
FARM_f59af5,FARMER_302,Benue,2.39,Sprinkler,Livestock Farming,False,Fair,Good,Low,Rare,Close
FARM_ae4ae7,FARMER_303,Osun,4.23,Manual,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_bb369b,FARMER_304,Niger,4.19,None,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_019dad,FARMER_305,Katsina,2.98,Sprinkler,Livestock Farming,False,Poor,Good,Moderate,Frequent,Far
FARM_eb05a5,FARMER_306,Katsina,2.89,Drip,Livestock Farming,False,Fair,Poor,Low,None,Close
FARM_f8446b,FARMER_307,Oyo,3.32,None,Livestock Farming,False,Good,Poor,High,Frequent,Far
FARM_22f552,FARMER_308,Katsina,1.88,Sprinkler,Mixed Farming,False,Fair,Poor,Low,None,Far
FARM_74d79a,FARMER_309,Kaduna,3.1,Drip,Livestock Farming,True,Good,Poor,Low,Frequent,Close
FARM_504e75,FARMER_310,Bauchi,1.04,Sprinkler,Crop Farming,True,Fair,Good,Moderate,Rare,Close
FARM_b948c1,FARMER_311,Bauchi,2.9,Manual,Crop Farming,True,Poor,Good,Low,Frequent,Far
FARM_fb5180,FARMER_312,Osun,2.34,None,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_499a32,FARMER_313,Osun,3.7,Sprinkler,Livestock Farming,False,Good,Poor,Low,Rare,Close
FARM_de8496,FARMER_314,Benue,3.55,Manual,Mixed Farming,True,Good,Poor,Moderate,Rare,Close
FARM_2a1dff,FARMER_315,Sokoto,2.52,Drip,Crop Farming,False,Fair,Poor,Moderate,Frequent,Close
FARM_cb882d,FARMER_316,Zamfara,1.03,Manual,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_470348,FARMER_317,Kaduna,2.01,Drip,Livestock Farming,True,Poor,Poor,Moderate,Rare,Far
FARM_41e9c8,FARMER_318,Katsina,3.53,None,Crop Farming,False,Fair,Poor,Low,Frequent,Close
FARM_d33b18,FARMER_319,Kaduna,1.29,Manual,Crop Farming,False,Good,Poor,Moderate,None,Far
FARM_4a755e,FARMER_320,Niger,1.43,Manual,Crop Farming,False,Fair,Good,Low,Frequent,Close
FARM_3c8226,FARMER_321,Ondo,3.59,Drip,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_3f0d48,FARMER_322,Cross River,4.02,Sprinkler,Livestock Farming,False,Fair,Poor,High,None,Close
FARM_4d6a61,FARMER_323,Zamfara,2.29,Drip,Mixed Farming,False,Fair,Good,High,Frequent,Far
FARM_99e105,FARMER_324,Sokoto,2.96,Sprinkler,Mixed Farming,False,Fair,Poor,Low,Frequent,Close
FARM_7f949a,FARMER_325,Kebbi,4.78,Drip,Livestock Farming,False,Poor,Good,Moderate,Rare,Close
FARM_d2c469,FARMER_326,Cross River,4.78,None,Livestock Farming,False,Fair,Poor,Low,Frequent,Close
FARM_a7731c,FARMER_327,Taraba,2.23,Sprinkler,Mixed Farming,False,Poor,Good,High,None,Close
FARM_7f37a8,FARMER_328,Ebonyi,4.24,Manual,Mixed Farming,True,Fair,Poor,Low,None,Far
FARM_d857ae,FARMER_329,Niger,3.38,Sprinkler,Livestock Farming,False,Good,Good,Low,Rare,Close
FARM_a09470,FARMER_330,Zamfara,4.9,Drip,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_f0b325,FARMER_331,Plateau,2.91,Drip,Livestock Farming,True,Fair,Poor,High,Frequent,Close
FARM_12b35c,FARMER_332,Niger,4.1,Sprinkler,Crop Farming,False,Good,Good,High,Frequent,Close
FARM_1693c1,FARMER_333,Bauchi,4.07,Manual,Crop Farming,False,Poor,Good,Moderate,Frequent,Far
FARM_eba87e,FARMER_334,Kebbi,2.99,None,Mixed Farming,False,Poor,Good,Moderate,None,Close
FARM_c858d4,FARMER_335,Kebbi,4.18,Manual,Livestock Farming,False,Poor,Good,Moderate,None,Far
FARM_350ee6,FARMER_336,Niger,2.04,Sprinkler,Crop Farming,True,Poor,Poor,High,Rare,Close
FARM_a39fcf,FARMER_337,Katsina,1.49,Drip,Livestock Farming,False,Good,Poor,High,Frequent,Close
FARM_cad7c7,FARMER_338,Taraba,2.7,Manual,Crop Farming,False,Poor,Poor,Moderate,None,Far
FARM_cb0216,FARMER_339,Sokoto,4.77,Drip,Livestock Farming,False,Poor,Good,Low,Frequent,Close
FARM_e0615e,FARMER_340,Taraba,3.0,Drip,Crop Farming,False,Poor,Poor,High,None,Close
FARM_c2932b,FARMER_341,Ebonyi,3.54,Manual,Livestock Farming,True,Poor,Good,Moderate,None,Close
FARM_fef572,FARMER_342,Kaduna,3.5,Sprinkler,Mixed Farming,False,Poor,Good,Moderate,Rare,Close
FARM_0b877b,FARMER_343,Cross River,1.53,Manual,Livestock Farming,True,Fair,Good,Low,Frequent,Close
FARM_5aabe2,FARMER_344,Kebbi,2.56,None,Livestock Farming,False,Fair,Poor,Moderate,Rare,Far
FARM_9a0503,FARMER_345,Kano,3.83,Drip,Mixed Farming,False,Poor,Poor,Low,Rare,Close
FARM_f91478,FARMER_346,Kano,4.89,Drip,Livestock Farming,False,Good,Good,Low,Rare,Close
FARM_bf4508,FARMER_347,Sokoto,1.67,Sprinkler,Crop Farming,True,Good,Good,High,Rare,Close
FARM_e5a989,FARMER_348,Sokoto,2.64,Drip,Mixed Farming,True,Fair,Poor,Moderate,Rare,Far
FARM_c8efc7,FARMER_349,Cross River,1.38,Drip,Livestock Farming,False,Good,Good,High,Rare,Far
FARM_d34547,FARMER_350,Kebbi,1.97,Drip,Crop Farming,False,Fair,Good,High,Rare,Far
FARM_932753,FARMER_351,Oyo,2.51,Manual,Crop Farming,False,Poor,Poor,High,Frequent,Close
FARM_f32a9c,FARMER_352,Niger,3.16,Drip,Crop Farming,False,Poor,Poor,Moderate,Rare,Close
FARM_0db90d,FARMER_353,Bauchi,1.92,Manual,Mixed Farming,False,Good,Good,Moderate,Frequent,Close
FARM_570496,FARMER_354,Kebbi,1.91,Sprinkler,Mixed Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_60961b,FARMER_355,Ebonyi,4.11,None,Livestock Farming,True,Good,Good,High,None,Close
FARM_9b7bab,FARMER_356,Oyo,4.85,Drip,Mixed Farming,True,Poor,Good,Low,Rare,Far
FARM_1c2c7e,FARMER_357,Plateau,2.29,None,Livestock Farming,True,Poor,Poor,High,Frequent,Close
FARM_3338c9,FARMER_358,Sokoto,3.75,Manual,Crop Farming,False,Good,Good,Low,None,Far
FARM_f5f016,FARMER_359,Kaduna,2.03,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,None,Far
FARM_16ae6f,FARMER_360,Zamfara,4.71,Sprinkler,Livestock Farming,False,Good,Poor,Moderate,Rare,Far
FARM_f02012,FARMER_361,Niger,3.69,Manual,Mixed Farming,False,Good,Poor,High,Rare,Close
FARM_8504b2,FARMER_362,Kano,4.21,None,Mixed Farming,False,Fair,Good,Low,Rare,Close
FARM_117620,FARMER_363,Oyo,1.2,Drip,Mixed Farming,False,Good,Poor,Moderate,Rare,Far
FARM_ea36ee,FARMER_364,Kaduna,3.39,Manual,Mixed Farming,False,Good,Good,Moderate,Frequent,Far
FARM_29c5b2,FARMER_365,Niger,3.11,Manual,Crop Farming,False,Fair,Good,High,Frequent,Far
FARM_5e140d,FARMER_366,Zamfara,2.17,Manual,Crop Farming,True,Fair,Poor,High,Rare,Far
FARM_209bcd,FARMER_367,Niger,2.05,Manual,Livestock Farming,False,Fair,Good,High,Rare,Far
FARM_432afc,FARMER_368,Sokoto,3.32,Manual,Livestock Farming,False,Fair,Poor,Low,Frequent,Close
FARM_364958,FARMER_369,Taraba,3.83,Sprinkler,Mixed Farming,False,Good,Poor,Low,Rare,Far
FARM_ed1974,FARMER_370,Benue,1.13,Manual,Livestock Farming,True,Poor,Poor,Moderate,None,Far
FARM_81e74f,FARMER_371,Zamfara,3.27,Sprinkler,Crop Farming,True,Poor,Good,High,Frequent,Close
FARM_bbb7e7,FARMER_372,Kebbi,1.68,None,Mixed Farming,False,Poor,Poor,Moderate,None,Far
FARM_47fd0d,FARMER_373,Bauchi,1.56,Drip,Livestock Farming,True,Poor,Poor,Low,None,Far
FARM_9561b1,FARMER_374,Kebbi,3.49,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,None,Far
FARM_2c9c0c,FARMER_375,Kebbi,2.24,Drip,Crop Farming,False,Poor,Good,Moderate,None,Far
FARM_1eec0e,FARMER_376,Katsina,2.76,Drip,Mixed Farming,False,Fair,Good,High,Rare,Close
FARM_959395,FARMER_377,Ebonyi,2.44,Drip,Mixed Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_239e6b,FARMER_378,Niger,3.59,Sprinkler,Mixed Farming,True,Poor,Poor,High,Rare,Far
FARM_34bbc2,FARMER_379,Ebonyi,2.88,Sprinkler,Crop Farming,False,Good,Poor,Moderate,Rare,Far
FARM_85c1de,FARMER_380,Benue,4.85,Sprinkler,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_1ccae4,FARMER_381,Kano,2.41,None,Mixed Farming,False,Poor,Good,Low,Rare,Far
FARM_bf9540,FARMER_382,Kebbi,3.96,Sprinkler,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_73b5a5,FARMER_383,Katsina,2.03,None,Crop Farming,False,Fair,Poor,Moderate,None,Close
FARM_d4e869,FARMER_384,Zamfara,3.04,Sprinkler,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_34a7bd,FARMER_385,Kano,3.21,Sprinkler,Crop Farming,False,Good,Poor,High,Rare,Far
FARM_252bc7,FARMER_386,Kaduna,2.32,Drip,Mixed Farming,False,Poor,Good,Low,None,Close
FARM_7ec0dc,FARMER_387,Ebonyi,2.89,Manual,Crop Farming,False,Fair,Poor,Low,None,Far
FARM_5f4100,FARMER_388,Niger,2.12,Drip,Livestock Farming,False,Good,Good,Moderate,Rare,Far
FARM_357baf,FARMER_389,Kebbi,1.02,Sprinkler,Crop Farming,False,Good,Good,High,None,Close
FARM_83f92b,FARMER_390,Taraba,1.86,Manual,Livestock Farming,True,Fair,Good,Low,None,Far
FARM_a32748,FARMER_391,Sokoto,3.8,Manual,Crop Farming,False,Fair,Good,Moderate,None,Close
FARM_6d911d,FARMER_392,Cross River,4.08,None,Crop Farming,True,Poor,Poor,Moderate,Frequent,Close
FARM_8e74ca,FARMER_393,Katsina,2.12,Manual,Livestock Farming,True,Good,Poor,Moderate,None,Far
FARM_1e3ac0,FARMER_394,Cross River,2.63,None,Mixed Farming,False,Poor,Poor,Moderate,None,Close
FARM_aaa1c8,FARMER_395,Sokoto,1.15,Drip,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_030141,FARMER_396,Benue,1.95,None,Livestock Farming,False,Good,Poor,Low,Rare,Far
FARM_3745e4,FARMER_397,Niger,4.12,Sprinkler,Crop Farming,False,Fair,Good,Low,Frequent,Close
FARM_e143b5,FARMER_398,Kaduna,3.42,Manual,Crop Farming,False,Fair,Good,High,Frequent,Close
FARM_19b898,FARMER_399,Oyo,1.82,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_4a9f2c,FARMER_400,Ondo,2.03,Manual,Mixed Farming,False,Poor,Poor,High,Rare,Close
FARM_8a6d4c,FARMER_401,Kaduna,4.27,Manual,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_d9a86e,FARMER_402,Taraba,1.84,Drip,Livestock Farming,False,Poor,Good,Moderate,None,Far
FARM_cad67f,FARMER_403,Niger,2.34,None,Mixed Farming,False,Fair,Good,Moderate,Rare,Far
FARM_b22ef5,FARMER_404,Plateau,3.66,Drip,Livestock Farming,False,Fair,Good,High,None,Close
FARM_3a4be1,FARMER_405,Plateau,3.24,None,Livestock Farming,True,Good,Poor,Moderate,Rare,Close
FARM_0b7005,FARMER_406,Katsina,2.84,Drip,Mixed Farming,True,Fair,Poor,High,None,Close
FARM_7501eb,FARMER_407,Oyo,4.6,Drip,Crop Farming,False,Good,Poor,Low,Frequent,Far
FARM_ef0fe4,FARMER_408,Kano,1.88,Manual,Livestock Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_134983,FARMER_409,Osun,3.97,Drip,Mixed Farming,False,Poor,Poor,High,Frequent,Far
FARM_b77546,FARMER_410,Kaduna,1.64,Drip,Livestock Farming,True,Good,Good,Low,Frequent,Close
FARM_6f3439,FARMER_411,Taraba,3.46,None,Mixed Farming,True,Good,Poor,Moderate,Rare,Far
FARM_2d43a2,FARMER_412,Kebbi,4.48,Drip,Crop Farming,True,Fair,Poor,Low,Frequent,Close
FARM_b3b4c6,FARMER_413,Kaduna,2.83,Manual,Mixed Farming,False,Fair,Poor,Moderate,None,Close
FARM_96a40b,FARMER_414,Ebonyi,3.9,Drip,Livestock Farming,False,Poor,Poor,High,Frequent,Close
FARM_dd5429,FARMER_415,Oyo,4.28,Sprinkler,Crop Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_bba016,FARMER_416,Ondo,1.54,Sprinkler,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_7fc6ad,FARMER_417,Oyo,3.82,None,Crop Farming,False,Poor,Poor,High,Frequent,Close
FARM_d76946,FARMER_418,Niger,4.68,None,Mixed Farming,False,Fair,Good,High,Rare,Close
FARM_f4e06b,FARMER_419,Kano,3.31,Sprinkler,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_aa9cf2,FARMER_420,Oyo,1.74,Drip,Livestock Farming,False,Poor,Good,Moderate,Rare,Far
FARM_0025a2,FARMER_421,Katsina,1.51,Drip,Crop Farming,False,Fair,Good,Low,None,Far
FARM_8b27bc,FARMER_422,Taraba,2.04,None,Livestock Farming,False,Poor,Poor,High,None,Close
FARM_378374,FARMER_423,Ebonyi,1.41,Manual,Livestock Farming,True,Poor,Poor,Low,Frequent,Close
FARM_7db937,FARMER_424,Kano,3.05,Drip,Crop Farming,False,Good,Poor,High,None,Close
FARM_45d6bd,FARMER_425,Taraba,1.28,Sprinkler,Crop Farming,False,Fair,Good,High,None,Close
FARM_691d15,FARMER_426,Niger,1.89,Manual,Livestock Farming,True,Good,Good,Moderate,None,Far
FARM_1475a0,FARMER_427,Taraba,2.76,Manual,Livestock Farming,True,Good,Poor,High,None,Far
FARM_d3232c,FARMER_428,Cross River,2.9,Drip,Livestock Farming,False,Fair,Good,Low,Rare,Far
FARM_2a30c5,FARMER_429,Kaduna,3.26,Manual,Crop Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_b5b596,FARMER_430,Kano,3.82,None,Crop Farming,False,Fair,Good,High,None,Far
FARM_be12eb,FARMER_431,Kebbi,1.19,Manual,Livestock Farming,False,Good,Poor,Low,None,Far
FARM_009907,FARMER_432,Ondo,1.32,None,Mixed Farming,True,Fair,Good,Moderate,Rare,Far
FARM_785537,FARMER_433,Oyo,1.24,Drip,Livestock Farming,True,Fair,Poor,Low,Frequent,Close
FARM_e2781c,FARMER_434,Katsina,2.69,Manual,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_70e932,FARMER_435,Cross River,1.17,Sprinkler,Mixed Farming,True,Poor,Good,Moderate,None,Far
FARM_343b74,FARMER_436,Sokoto,3.98,Sprinkler,Mixed Farming,True,Fair,Poor,Moderate,None,Close
FARM_2f0c21,FARMER_437,Zamfara,1.89,None,Livestock Farming,True,Good,Good,High,None,Close
FARM_337069,FARMER_438,Kaduna,4.76,None,Mixed Farming,False,Poor,Good,Moderate,Rare,Close
FARM_5e5d99,FARMER_439,Zamfara,2.95,Drip,Livestock Farming,False,Good,Poor,High,None,Close
FARM_121bdf,FARMER_440,Kaduna,2.79,Manual,Livestock Farming,False,Poor,Poor,High,Rare,Far
FARM_dcb167,FARMER_441,Sokoto,4.12,None,Crop Farming,True,Fair,Poor,High,Frequent,Close
FARM_58cffd,FARMER_442,Plateau,3.85,None,Crop Farming,False,Poor,Good,High,None,Far
FARM_92990b,FARMER_443,Plateau,3.43,Drip,Mixed Farming,True,Good,Good,Moderate,None,Close
FARM_276c36,FARMER_444,Kaduna,4.74,Manual,Mixed Farming,False,Poor,Poor,High,Frequent,Close
FARM_aff250,FARMER_445,Plateau,2.69,Manual,Crop Farming,True,Fair,Good,Low,Rare,Far
FARM_1ed715,FARMER_446,Ondo,4.23,None,Crop Farming,False,Fair,Good,Low,None,Close
FARM_604ec2,FARMER_447,Cross River,2.52,Manual,Crop Farming,False,Good,Good,Moderate,None,Close
FARM_539998,FARMER_448,Bauchi,4.35,Manual,Crop Farming,True,Poor,Poor,High,None,Far
FARM_1faf14,FARMER_449,Kaduna,2.04,Manual,Crop Farming,False,Good,Poor,Low,None,Far
FARM_d6f5b0,FARMER_450,Kano,2.16,Sprinkler,Mixed Farming,True,Good,Poor,Low,Frequent,Close
FARM_204b70,FARMER_451,Kebbi,3.71,Manual,Mixed Farming,True,Good,Poor,High,Rare,Close
FARM_ee8e4e,FARMER_452,Kaduna,1.85,Sprinkler,Crop Farming,False,Fair,Good,High,Frequent,Close
FARM_02016e,FARMER_453,Taraba,1.92,Manual,Livestock Farming,True,Poor,Poor,Moderate,Rare,Far
FARM_ef7987,FARMER_454,Taraba,2.22,Manual,Crop Farming,True,Fair,Poor,Low,Frequent,Far
FARM_40ff23,FARMER_455,Ebonyi,3.72,Manual,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_78a916,FARMER_456,Oyo,4.56,None,Crop Farming,True,Fair,Poor,Low,Rare,Far
FARM_09b105,FARMER_457,Osun,3.7,None,Livestock Farming,False,Poor,Good,High,None,Far
FARM_1f8f1b,FARMER_458,Katsina,4.31,Sprinkler,Mixed Farming,True,Fair,Good,Low,None,Close
FARM_064ff9,FARMER_459,Plateau,3.17,Manual,Mixed Farming,True,Fair,Good,Low,Frequent,Close
FARM_821b9f,FARMER_460,Oyo,1.28,Sprinkler,Crop Farming,False,Fair,Good,Low,Frequent,Close
FARM_742afc,FARMER_461,Taraba,1.4,Manual,Mixed Farming,True,Poor,Good,High,Frequent,Close
FARM_70a117,FARMER_462,Plateau,3.22,Drip,Livestock Farming,False,Poor,Poor,High,None,Far
FARM_fdb642,FARMER_463,Katsina,2.31,Sprinkler,Livestock Farming,True,Good,Good,Low,Rare,Close
FARM_5be855,FARMER_464,Bauchi,1.88,None,Mixed Farming,True,Fair,Poor,Low,None,Close
FARM_e67287,FARMER_465,Zamfara,2.87,Drip,Livestock Farming,True,Fair,Poor,High,Frequent,Far
FARM_1ea055,FARMER_466,Osun,3.67,None,Crop Farming,True,Poor,Good,High,None,Far
FARM_e6978c,FARMER_467,Kaduna,2.54,Drip,Livestock Farming,False,Poor,Good,High,None,Far
FARM_cc72a3,FARMER_468,Kaduna,4.21,Drip,Livestock Farming,True,Fair,Poor,Low,None,Far
FARM_deaeb2,FARMER_469,Oyo,3.95,Drip,Livestock Farming,False,Good,Good,Moderate,Rare,Far
FARM_c942eb,FARMER_470,Kano,3.94,Sprinkler,Crop Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_ee7b1f,FARMER_471,Osun,4.94,Sprinkler,Livestock Farming,False,Fair,Good,High,None,Far
FARM_ce264c,FARMER_472,Sokoto,2.18,None,Livestock Farming,True,Good,Good,Moderate,None,Close
FARM_ef601a,FARMER_473,Katsina,3.58,Sprinkler,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_dab04f,FARMER_474,Kebbi,4.42,None,Livestock Farming,True,Fair,Poor,Moderate,None,Far
FARM_0aaf02,FARMER_475,Plateau,3.32,Manual,Livestock Farming,True,Good,Good,Moderate,None,Close
FARM_88573c,FARMER_476,Ondo,4.16,None,Livestock Farming,False,Poor,Good,Moderate,None,Far
FARM_270e11,FARMER_477,Ebonyi,2.66,None,Livestock Farming,False,Fair,Poor,High,None,Close
FARM_8f9eee,FARMER_478,Taraba,3.36,Sprinkler,Crop Farming,True,Poor,Poor,Low,Frequent,Far
FARM_2c99d1,FARMER_479,Ondo,1.22,None,Mixed Farming,True,Fair,Poor,High,None,Far
FARM_c6aacb,FARMER_480,Cross River,4.94,Sprinkler,Livestock Farming,True,Poor,Good,Moderate,Rare,Far
FARM_00caa6,FARMER_481,Kaduna,4.2,None,Livestock Farming,False,Good,Poor,High,None,Far
FARM_068fc9,FARMER_482,Katsina,4.48,Manual,Mixed Farming,True,Poor,Poor,Low,Rare,Far
FARM_2d4cc1,FARMER_483,Ebonyi,3.78,Sprinkler,Mixed Farming,False,Poor,Poor,Low,Frequent,Far
FARM_28a276,FARMER_484,Benue,1.74,Sprinkler,Livestock Farming,False,Poor,Good,Low,None,Close
FARM_ffd279,FARMER_485,Oyo,1.12,Manual,Livestock Farming,False,Poor,Good,Low,Rare,Close
FARM_e266a2,FARMER_486,Plateau,4.46,Sprinkler,Crop Farming,True,Poor,Good,Moderate,Rare,Close
FARM_14e09f,FARMER_487,Katsina,2.59,None,Mixed Farming,False,Fair,Poor,Moderate,None,Close
FARM_7d39cf,FARMER_488,Plateau,2.06,Drip,Mixed Farming,True,Poor,Good,Moderate,None,Close
FARM_5d12b2,FARMER_489,Kano,3.25,Sprinkler,Livestock Farming,False,Poor,Good,Moderate,Frequent,Close
